ts,open,high,low,close,volume
1957-02-01,43.47,43.47,43.47,43.47,0.0
1957-03-01,44.03,44.03,44.03,44.03,0.0
1957-04-01,45.05,45.05,45.05,45.05,0.0
1957-05-01,46.78,46.78,46.78,46.78,0.0
1957-06-01,47.55,47.55,47.55,47.55,0.0
1957-07-01,48.51,48.51,48.51,48.51,0.0
1957-08-01,45.84,45.84,45.84,45.84,0.0
1957-09-01,43.98,43.98,43.98,43.98,0.0
1957-10-01,41.24,41.24,41.24,41.24,0.0
1957-11-01,40.35,40.35,40.35,40.35,0.0
1957-12-01,40.33,40.33,40.33,40.33,0.0
1958-01-01,41.12,41.12,41.12,41.12,0.0
1958-02-01,41.26,41.26,41.26,41.26,0.0
1958-03-01,42.11,42.11,42.11,42.11,0.0
1958-04-01,42.34,42.34,42.34,42.34,0.0
1958-05-01,43.7,43.7,43.7,43.7,0.0
1958-06-01,44.75,44.75,44.75,44.75,0.0
1958-07-01,45.98,45.98,45.98,45.98,0.0
1958-08-01,47.7,47.7,47.7,47.7,0.0
1958-09-01,48.96,48.96,48.96,48.96,0.0
1958-10-01,50.95,50.95,50.95,50.95,0.0
1958-11-01,52.5,52.5,52.5,52.5,0.0
1958-12-01,53.49,53.49,53.49,53.49,0.0
1959-01-01,55.62,55.62,55.62,55.62,0.0
1959-02-01,54.77,54.77,54.77,54.77,0.0
1959-03-01,56.16,56.16,56.16,56.16,0.0
1959-04-01,57.1,57.1,57.1,57.1,0.0
1959-05-01,57.96,57.96,57.96,57.96,0.0
1959-06-01,57.46,57.46,57.46,57.46,0.0
1959-07-01,59.74,59.74,59.74,59.74,0.0
1959-08-01,59.4,59.4,59.4,59.4,0.0
1959-09-01,57.05,57.05,57.05,57.05,0.0
1959-10-01,57.0,57.0,57.0,57.0,0.0
1959-11-01,57.23,57.23,57.23,57.23,0.0
1959-12-01,59.06,59.06,59.06,59.06,0.0
1960-01-01,58.03,58.03,58.03,58.03,0.0
1960-02-01,55.78,55.78,55.78,55.78,0.0
1960-03-01,55.02,55.02,55.02,55.02,0.0
1960-04-01,55.73,55.73,55.73,55.73,0.0
1960-05-01,55.22,55.22,55.22,55.22,0.0
1960-06-01,57.26,57.26,57.26,57.26,0.0
1960-07-01,55.84,55.84,55.84,55.84,0.0
1960-08-01,56.51,56.51,56.51,56.51,0.0
1960-09-01,54.81,54.81,54.81,54.81,0.0
1960-10-01,53.73,53.73,53.73,53.73,0.0
1960-11-01,55.47,55.47,55.47,55.47,0.0
1960-12-01,56.8,56.8,56.8,56.8,0.0
1961-01-01,59.72,59.72,59.72,59.72,0.0
1961-02-01,62.17,62.17,62.17,62.17,0.0
1961-03-01,64.12,64.12,64.12,64.12,0.0
1961-04-01,65.83,65.83,65.83,65.83,0.0
1961-05-01,66.5,66.5,66.5,66.5,0.0
1961-06-01,65.62,65.62,65.62,65.62,0.0
1961-07-01,65.44,65.44,65.44,65.44,0.0
1961-08-01,67.79,67.79,67.79,67.79,0.0
1961-09-01,67.26,67.26,67.26,67.26,0.0
1961-10-01,68.0,68.0,68.0,68.0,0.0
1961-11-01,71.08,71.08,71.08,71.08,0.0
1961-12-01,71.74,71.74,71.74,71.74,0.0
1962-01-01,69.07,69.07,69.07,69.07,0.0
1962-02-01,70.22,70.22,70.22,70.22,0.0
1962-03-01,70.29,70.29,70.29,70.29,0.0
1962-04-01,68.05,68.05,68.05,68.05,0.0
1962-05-01,62.99,62.99,62.99,62.99,0.0
1962-06-01,55.63,55.63,55.63,55.63,0.0
1962-07-01,56.97,56.97,56.97,56.97,0.0
1962-08-01,58.52,58.52,58.52,58.52,0.0
1962-09-01,58.0,58.0,58.0,58.0,0.0
1962-10-01,56.17,56.17,56.17,56.17,0.0
1962-11-01,60.04,60.04,60.04,60.04,0.0
1962-12-01,62.64,62.64,62.64,62.64,0.0
1963-01-01,65.06,65.06,65.06,65.06,0.0
1963-02-01,65.92,65.92,65.92,65.92,0.0
1963-03-01,65.67,65.67,65.67,65.67,0.0
1963-04-01,68.76,68.76,68.76,68.76,0.0
1963-05-01,70.14,70.14,70.14,70.14,0.0
1963-06-01,70.11,70.11,70.11,70.11,0.0
1963-07-01,69.07,69.07,69.07,69.07,0.0
1963-08-01,70.98,70.98,70.98,70.98,0.0
1963-09-01,72.85,72.85,72.85,72.85,0.0
1963-10-01,73.03,73.03,73.03,73.03,0.0
1963-11-01,72.62,72.62,72.62,72.62,0.0
1963-12-01,74.17,74.17,74.17,74.17,0.0
1964-01-01,76.45,76.45,76.45,76.45,0.0
1964-02-01,77.39,77.39,77.39,77.39,0.0
1964-03-01,78.8,78.8,78.8,78.8,0.0
1964-04-01,79.94,79.94,79.94,79.94,0.0
1964-05-01,80.72,80.72,80.72,80.72,0.0
1964-06-01,80.24,80.24,80.24,80.24,0.0
1964-07-01,83.22,83.22,83.22,83.22,0.0
1964-08-01,82.0,82.0,82.0,82.0,0.0
1964-09-01,83.41,83.41,83.41,83.41,0.0
1964-10-01,84.85,84.85,84.85,84.85,0.0
1964-11-01,85.44,85.44,85.44,85.44,0.0
1964-12-01,83.96,83.96,83.96,83.96,0.0
1965-01-01,86.12,86.12,86.12,86.12,0.0
1965-02-01,86.75,86.75,86.75,86.75,0.0
1965-03-01,86.83,86.83,86.83,86.83,0.0
1965-04-01,87.97,87.97,87.97,87.97,0.0
1965-05-01,89.28,89.28,89.28,89.28,0.0
1965-06-01,85.04,85.04,85.04,85.04,0.0
1965-07-01,84.91,84.91,84.91,84.91,0.0
1965-08-01,86.49,86.49,86.49,86.49,0.0
1965-09-01,89.38,89.38,89.38,89.38,0.0
1965-10-01,91.39,91.39,91.39,91.39,0.0
1965-11-01,92.15,92.15,92.15,92.15,0.0
1965-12-01,91.73,91.73,91.73,91.73,0.0
1966-01-01,93.32,93.32,93.32,93.32,0.0
1966-02-01,92.69,92.69,92.69,92.69,0.0
1966-03-01,88.88,88.88,88.88,88.88,0.0
1966-04-01,91.6,91.6,91.6,91.6,0.0
1966-05-01,86.78,86.78,86.78,86.78,0.0
1966-06-01,86.06,86.06,86.06,86.06,0.0
1966-07-01,85.84,85.84,85.84,85.84,0.0
1966-08-01,80.65,80.65,80.65,80.65,0.0
1966-09-01,77.81,77.81,77.81,77.81,0.0
1966-10-01,77.13,77.13,77.13,77.13,0.0
1966-11-01,80.99,80.99,80.99,80.99,0.0
1966-12-01,81.33,81.33,81.33,81.33,0.0
1967-01-01,84.45,84.45,84.45,84.45,0.0
1967-02-01,87.36,87.36,87.36,87.36,0.0
1967-03-01,89.42,89.42,89.42,89.42,0.0
1967-04-01,90.96,90.96,90.96,90.96,0.0
1967-05-01,92.59,92.59,92.59,92.59,0.0
1967-06-01,91.43,91.43,91.43,91.43,0.0
1967-07-01,93.01,93.01,93.01,93.01,0.0
1967-08-01,94.49,94.49,94.49,94.49,0.0
1967-09-01,95.81,95.81,95.81,95.81,0.0
1967-10-01,95.66,95.66,95.66,95.66,0.0
1967-11-01,92.66,92.66,92.66,92.66,0.0
1967-12-01,95.3,95.3,95.3,95.3,0.0
1968-01-01,95.04,95.04,95.04,95.04,0.0
1968-02-01,90.75,90.75,90.75,90.75,0.0
1968-03-01,89.09,89.09,89.09,89.09,0.0
1968-04-01,95.67,95.67,95.67,95.67,0.0
1968-05-01,97.87,97.87,97.87,97.87,0.0
1968-06-01,100.5,100.5,100.5,100.5,0.0
1968-07-01,100.3,100.3,100.3,100.3,0.0
1968-08-01,98.11,98.11,98.11,98.11,0.0
1968-09-01,101.3,101.3,101.3,101.3,0.0
1968-10-01,103.8,103.8,103.8,103.8,0.0
1968-11-01,105.4,105.4,105.4,105.4,0.0
1968-12-01,106.5,106.5,106.5,106.5,0.0
1969-01-01,102.0,102.0,102.0,102.0,0.0
1969-02-01,101.5,101.5,101.5,101.5,0.0
1969-03-01,99.3,99.3,99.3,99.3,0.0
1969-04-01,101.3,101.3,101.3,101.3,0.0
1969-05-01,104.6,104.6,104.6,104.6,0.0
1969-06-01,99.14,99.14,99.14,99.14,0.0
1969-07-01,94.71,94.71,94.71,94.71,0.0
1969-08-01,94.18,94.18,94.18,94.18,0.0
1969-09-01,94.51,94.51,94.51,94.51,0.0
1969-10-01,95.52,95.52,95.52,95.52,0.0
1969-11-01,96.21,96.21,96.21,96.21,0.0
1969-12-01,91.11,91.11,91.11,91.11,0.0
1970-01-01,90.31,90.31,90.31,90.31,0.0
1970-02-01,87.16,87.16,87.16,87.16,0.0
1970-03-01,88.65,88.65,88.65,88.65,0.0
1970-04-01,85.95,85.95,85.95,85.95,0.0
1970-05-01,76.06,76.06,76.06,76.06,0.0
1970-06-01,75.59,75.59,75.59,75.59,0.0
1970-07-01,75.72,75.72,75.72,75.72,0.0
1970-08-01,77.92,77.92,77.92,77.92,0.0
1970-09-01,82.58,82.58,82.58,82.58,0.0
1970-10-01,84.37,84.37,84.37,84.37,0.0
1970-11-01,84.28,84.28,84.28,84.28,0.0
1970-12-01,90.05,90.05,90.05,90.05,0.0
1971-01-01,93.49,93.49,93.49,93.49,0.0
1971-02-01,97.11,97.11,97.11,97.11,0.0
1971-03-01,99.6,99.6,99.6,99.6,0.0
1971-04-01,103.0,103.0,103.0,103.0,0.0
1971-05-01,101.6,101.6,101.6,101.6,0.0
1971-06-01,99.72,99.72,99.72,99.72,0.0
1971-07-01,99.0,99.0,99.0,99.0,0.0
1971-08-01,97.24,97.24,97.24,97.24,0.0
1971-09-01,99.4,99.4,99.4,99.4,0.0
1971-10-01,97.29,97.29,97.29,97.29,0.0
1971-11-01,92.78,92.78,92.78,92.78,0.0
1971-12-01,99.17,99.17,99.17,99.17,0.0
1972-01-01,103.3,103.3,103.3,103.3,0.0
1972-02-01,105.2,105.2,105.2,105.2,0.0
1972-03-01,107.7,107.7,107.7,107.7,0.0
1972-04-01,108.8,108.8,108.8,108.8,0.0
1972-05-01,107.7,107.7,107.7,107.7,0.0
1972-06-01,108.0,108.0,108.0,108.0,0.0
1972-07-01,107.2,107.2,107.2,107.2,0.0
1972-08-01,111.0,111.0,111.0,111.0,0.0
1972-09-01,109.4,109.4,109.4,109.4,0.0
1972-10-01,109.6,109.6,109.6,109.6,0.0
1972-11-01,115.1,115.1,115.1,115.1,0.0
1972-12-01,117.5,117.5,117.5,117.5,0.0
1973-01-01,118.4,118.4,118.4,118.4,0.0
1973-02-01,114.2,114.2,114.2,114.2,0.0
1973-03-01,112.4,112.4,112.4,112.4,0.0
1973-04-01,110.3,110.3,110.3,110.3,0.0
1973-05-01,107.2,107.2,107.2,107.2,0.0
1973-06-01,104.8,104.8,104.8,104.8,0.0
1973-07-01,105.8,105.8,105.8,105.8,0.0
1973-08-01,103.8,103.8,103.8,103.8,0.0
1973-09-01,105.6,105.6,105.6,105.6,0.0
1973-10-01,109.8,109.8,109.8,109.8,0.0
1973-11-01,102.0,102.0,102.0,102.0,0.0
1973-12-01,94.78,94.78,94.78,94.78,0.0
1974-01-01,96.11,96.11,96.11,96.11,0.0
1974-02-01,93.45,93.45,93.45,93.45,0.0
1974-03-01,97.44,97.44,97.44,97.44,0.0
1974-04-01,92.46,92.46,92.46,92.46,0.0
1974-05-01,89.67,89.67,89.67,89.67,0.0
1974-06-01,89.79,89.79,89.79,89.79,0.0
1974-07-01,79.31,79.31,79.31,79.31,0.0
1974-08-01,76.03,76.03,76.03,76.03,0.0
1974-09-01,68.12,68.12,68.12,68.12,0.0
1974-10-01,69.44,69.44,69.44,69.44,0.0
1974-11-01,71.74,71.74,71.74,71.74,0.0
1974-12-01,67.07,67.07,67.07,67.07,0.0
1975-01-01,72.56,72.56,72.56,72.56,0.0
1975-02-01,80.1,80.1,80.1,80.1,0.0
1975-03-01,83.78,83.78,83.78,83.78,0.0
1975-04-01,84.72,84.72,84.72,84.72,0.0
1975-05-01,90.1,90.1,90.1,90.1,0.0
1975-06-01,92.4,92.4,92.4,92.4,0.0
1975-07-01,92.49,92.49,92.49,92.49,0.0
1975-08-01,85.71,85.71,85.71,85.71,0.0
1975-09-01,84.67,84.67,84.67,84.67,0.0
1975-10-01,88.57,88.57,88.57,88.57,0.0
1975-11-01,90.07,90.07,90.07,90.07,0.0
1975-12-01,88.7,88.7,88.7,88.7,0.0
1976-01-01,96.86,96.86,96.86,96.86,0.0
1976-02-01,100.6,100.6,100.6,100.6,0.0
1976-03-01,101.1,101.1,101.1,101.1,0.0
1976-04-01,101.9,101.9,101.9,101.9,0.0
1976-05-01,101.2,101.2,101.2,101.2,0.0
1976-06-01,101.8,101.8,101.8,101.8,0.0
1976-07-01,104.2,104.2,104.2,104.2,0.0
1976-08-01,103.3,103.3,103.3,103.3,0.0
1976-09-01,105.5,105.5,105.5,105.5,0.0
1976-10-01,101.9,101.9,101.9,101.9,0.0
1976-11-01,101.2,101.2,101.2,101.2,0.0
1976-12-01,104.7,104.7,104.7,104.7,0.0
1977-01-01,103.8,103.8,103.8,103.8,0.0
1977-02-01,101.0,101.0,101.0,101.0,0.0
1977-03-01,100.6,100.6,100.6,100.6,0.0
1977-04-01,99.05,99.05,99.05,99.05,0.0
1977-05-01,98.76,98.76,98.76,98.76,0.0
1977-06-01,99.29,99.29,99.29,99.29,0.0
1977-07-01,100.2,100.2,100.2,100.2,0.0
1977-08-01,97.75,97.75,97.75,97.75,0.0
1977-09-01,96.23,96.23,96.23,96.23,0.0
1977-10-01,93.74,93.74,93.74,93.74,0.0
1977-11-01,94.28,94.28,94.28,94.28,0.0
1977-12-01,93.82,93.82,93.82,93.82,0.0
1978-01-01,90.25,90.25,90.25,90.25,0.0
1978-02-01,88.98,88.98,88.98,88.98,0.0
1978-03-01,88.82,88.82,88.82,88.82,0.0
1978-04-01,92.71,92.71,92.71,92.71,0.0
1978-05-01,97.41,97.41,97.41,97.41,0.0
1978-06-01,97.66,97.66,97.66,97.66,0.0
1978-07-01,97.19,97.19,97.19,97.19,0.0
1978-08-01,103.9,103.9,103.9,103.9,0.0
1978-09-01,103.9,103.9,103.9,103.9,0.0
1978-10-01,100.6,100.6,100.6,100.6,0.0
1978-11-01,94.71,94.71,94.71,94.71,0.0
1978-12-01,96.11,96.11,96.11,96.11,0.0
1979-01-01,99.71,99.71,99.71,99.71,0.0
1979-02-01,98.23,98.23,98.23,98.23,0.0
1979-03-01,100.1,100.1,100.1,100.1,0.0
1979-04-01,102.1,102.1,102.1,102.1,0.0
1979-05-01,99.73,99.73,99.73,99.73,0.0
1979-06-01,101.7,101.7,101.7,101.7,0.0
1979-07-01,102.7,102.7,102.7,102.7,0.0
1979-08-01,107.4,107.4,107.4,107.4,0.0
1979-09-01,108.6,108.6,108.6,108.6,0.0
1979-10-01,104.5,104.5,104.5,104.5,0.0
1979-11-01,103.7,103.7,103.7,103.7,0.0
1979-12-01,107.8,107.8,107.8,107.8,0.0
1980-01-01,110.9,110.9,110.9,110.9,0.0
1980-02-01,115.3,115.3,115.3,115.3,0.0
1980-03-01,104.7,104.7,104.7,104.7,0.0
1980-04-01,103.0,103.0,103.0,103.0,0.0
1980-05-01,107.7,107.7,107.7,107.7,0.0
1980-06-01,114.6,114.6,114.6,114.6,0.0
1980-07-01,119.8,119.8,119.8,119.8,0.0
1980-08-01,123.5,123.5,123.5,123.5,0.0
1980-09-01,126.5,126.5,126.5,126.5,0.0
1980-10-01,130.2,130.2,130.2,130.2,0.0
1980-11-01,135.7,135.7,135.7,135.7,0.0
1980-12-01,133.5,133.5,133.5,133.5,0.0
1981-01-01,133.0,133.0,133.0,133.0,0.0
1981-02-01,128.4,128.4,128.4,128.4,0.0
1981-03-01,133.2,133.2,133.2,133.2,0.0
1981-04-01,134.4,134.4,134.4,134.4,0.0
1981-05-01,131.7,131.7,131.7,131.7,0.0
1981-06-01,132.3,132.3,132.3,132.3,0.0
1981-07-01,129.1,129.1,129.1,129.1,0.0
1981-08-01,129.6,129.6,129.6,129.6,0.0
1981-09-01,118.3,118.3,118.3,118.3,0.0
1981-10-01,119.8,119.8,119.8,119.8,0.0
1981-11-01,122.9,122.9,122.9,122.9,0.0
1981-12-01,123.8,123.8,123.8,123.8,0.0
1982-01-01,117.3,117.3,117.3,117.3,0.0
1982-02-01,114.5,114.5,114.5,114.5,0.0
1982-03-01,110.8,110.8,110.8,110.8,0.0
1982-04-01,116.3,116.3,116.3,116.3,0.0
1982-05-01,116.4,116.4,116.4,116.4,0.0
1982-06-01,109.7,109.7,109.7,109.7,0.0
1982-07-01,109.4,109.4,109.4,109.4,0.0
1982-08-01,109.7,109.7,109.7,109.7,0.0
1982-09-01,122.4,122.4,122.4,122.4,0.0
1982-10-01,132.7,132.7,132.7,132.7,0.0
1982-11-01,138.1,138.1,138.1,138.1,0.0
1982-12-01,139.4,139.4,139.4,139.4,0.0
1983-01-01,144.3,144.3,144.3,144.3,0.0
1983-02-01,146.8,146.8,146.8,146.8,0.0
1983-03-01,151.9,151.9,151.9,151.9,0.0
1983-04-01,157.7,157.7,157.7,157.7,0.0
1983-05-01,164.1,164.1,164.1,164.1,0.0
1983-06-01,166.4,166.4,166.4,166.4,0.0
1983-07-01,167.0,167.0,167.0,167.0,0.0
1983-08-01,162.4,162.4,162.4,162.4,0.0
1983-09-01,167.2,167.2,167.2,167.2,0.0
1983-10-01,167.7,167.7,167.7,167.7,0.0
1983-11-01,165.2,165.2,165.2,165.2,0.0
1983-12-01,164.4,164.4,164.4,164.4,0.0
1984-01-01,166.4,166.4,166.4,166.4,0.0
1984-02-01,157.3,157.3,157.3,157.3,0.0
1984-03-01,157.4,157.4,157.4,157.4,0.0
1984-04-01,157.6,157.6,157.6,157.6,0.0
1984-05-01,156.6,156.6,156.6,156.6,0.0
1984-06-01,153.1,153.1,153.1,153.1,0.0
1984-07-01,151.1,151.1,151.1,151.1,0.0
1984-08-01,164.4,164.4,164.4,164.4,0.0
1984-09-01,166.1,166.1,166.1,166.1,0.0
1984-10-01,164.8,164.8,164.8,164.8,0.0
1984-11-01,166.3,166.3,166.3,166.3,0.0
1984-12-01,164.5,164.5,164.5,164.5,0.0
1985-01-01,171.6,171.6,171.6,171.6,0.0
1985-02-01,180.9,180.9,180.9,180.9,0.0
1985-03-01,179.4,179.4,179.4,179.4,0.0
1985-04-01,180.6,180.6,180.6,180.6,0.0
1985-05-01,184.9,184.9,184.9,184.9,0.0
1985-06-01,188.9,188.9,188.9,188.9,0.0
1985-07-01,192.5,192.5,192.5,192.5,0.0
1985-08-01,188.3,188.3,188.3,188.3,0.0
1985-09-01,184.1,184.1,184.1,184.1,0.0
1985-10-01,186.2,186.2,186.2,186.2,0.0
1985-11-01,197.5,197.5,197.5,197.5,0.0
1985-12-01,207.3,207.3,207.3,207.3,0.0
1986-01-01,208.2,208.2,208.2,208.2,0.0
1986-02-01,219.4,219.4,219.4,219.4,0.0
1986-03-01,232.3,232.3,232.3,232.3,0.0
1986-04-01,238.0,238.0,238.0,238.0,0.0
1986-05-01,238.5,238.5,238.5,238.5,0.0
1986-06-01,245.3,245.3,245.3,245.3,0.0
1986-07-01,240.2,240.2,240.2,240.2,0.0
1986-08-01,245.0,245.0,245.0,245.0,0.0
1986-09-01,238.3,238.3,238.3,238.3,0.0
1986-10-01,237.4,237.4,237.4,237.4,0.0
1986-11-01,245.1,245.1,245.1,245.1,0.0
1986-12-01,248.6,248.6,248.6,248.6,0.0
1987-01-01,264.5,264.5,264.5,264.5,0.0
1987-02-01,280.9,280.9,280.9,280.9,0.0
1987-03-01,292.5,292.5,292.5,292.5,0.0
1987-04-01,289.3,289.3,289.3,289.3,0.0
1987-05-01,289.1,289.1,289.1,289.1,0.0
1987-06-01,301.4,301.4,301.4,301.4,0.0
1987-07-01,310.1,310.1,310.1,310.1,0.0
1987-08-01,329.4,329.4,329.4,329.4,0.0
1987-09-01,318.7,318.7,318.7,318.7,0.0
1987-10-01,280.2,280.2,280.2,280.2,0.0
1987-11-01,245.0,245.0,245.0,245.0,0.0
1987-12-01,241.0,241.0,241.0,241.0,0.0
1988-01-01,250.5,250.5,250.5,250.5,0.0
1988-02-01,258.1,258.1,258.1,258.1,0.0
1988-03-01,265.7,265.7,265.7,265.7,0.0
1988-04-01,262.6,262.6,262.6,262.6,0.0
1988-05-01,256.1,256.1,256.1,256.1,0.0
1988-06-01,270.7,270.7,270.7,270.7,0.0
1988-07-01,269.1,269.1,269.1,269.1,0.0
1988-08-01,263.7,263.7,263.7,263.7,0.0
1988-09-01,268.0,268.0,268.0,268.0,0.0
1988-10-01,277.4,277.4,277.4,277.4,0.0
1988-11-01,271.0,271.0,271.0,271.0,0.0
1988-12-01,276.5,276.5,276.5,276.5,0.0
1989-01-01,285.4,285.4,285.4,285.4,0.0
1989-02-01,294.0,294.0,294.0,294.0,0.0
1989-03-01,292.7,292.7,292.7,292.7,0.0
1989-04-01,302.3,302.3,302.3,302.3,0.0
1989-05-01,313.9,313.9,313.9,313.9,0.0
1989-06-01,323.7,323.7,323.7,323.7,0.0
1989-07-01,331.9,331.9,331.9,331.9,0.0
1989-08-01,346.6,346.6,346.6,346.6,0.0
1989-09-01,347.3,347.3,347.3,347.3,0.0
1989-10-01,347.4,347.4,347.4,347.4,0.0
1989-11-01,340.2,340.2,340.2,340.2,0.0
1989-12-01,348.6,348.6,348.6,348.6,0.0
1990-01-01,339.97,339.97,339.97,339.97,0.0
1990-02-01,330.45,330.45,330.45,330.45,0.0
1990-03-01,338.46,338.46,338.46,338.46,0.0
1990-04-01,338.18,338.18,338.18,338.18,0.0
1990-05-01,350.25,350.25,350.25,350.25,0.0
1990-06-01,360.39,360.39,360.39,360.39,0.0
1990-07-01,360.03,360.03,360.03,360.03,0.0
1990-08-01,330.75,330.75,330.75,330.75,0.0
1990-09-01,315.41,315.41,315.41,315.41,0.0
1990-10-01,307.12,307.12,307.12,307.12,0.0
1990-11-01,315.29,315.29,315.29,315.29,0.0
1990-12-01,328.75,328.75,328.75,328.75,0.0
1991-01-01,325.49,325.49,325.49,325.49,0.0
1991-02-01,362.26,362.26,362.26,362.26,0.0
1991-03-01,372.28,372.28,372.28,372.28,0.0
1991-04-01,379.68,379.68,379.68,379.68,0.0
1991-05-01,377.99,377.99,377.99,377.99,0.0
1991-06-01,378.29,378.29,378.29,378.29,0.0
1991-07-01,380.23,380.23,380.23,380.23,0.0
1991-08-01,389.4,389.4,389.4,389.4,0.0
1991-09-01,387.2,387.2,387.2,387.2,0.0
1991-10-01,386.88,386.88,386.88,386.88,0.0
1991-11-01,385.92,385.92,385.92,385.92,0.0
1991-12-01,388.51,388.51,388.51,388.51,0.0
1992-01-01,416.08,416.08,416.08,416.08,0.0
1992-02-01,412.56,412.56,412.56,412.56,0.0
1992-03-01,407.36,407.36,407.36,407.36,0.0
1992-04-01,407.41,407.41,407.41,407.41,0.0
1992-05-01,414.81,414.81,414.81,414.81,0.0
1992-06-01,408.27,408.27,408.27,408.27,0.0
1992-07-01,415.05,415.05,415.05,415.05,0.0
1992-08-01,417.93,417.93,417.93,417.93,0.0
1992-09-01,418.48,418.48,418.48,418.48,0.0
1992-10-01,412.5,412.5,412.5,412.5,0.0
1992-11-01,422.84,422.84,422.84,422.84,0.0
1992-12-01,435.64,435.64,435.64,435.64,0.0
1993-01-01,435.23,435.23,435.23,435.23,0.0
1993-02-01,441.7,441.7,441.7,441.7,0.0
1993-03-01,450.16,450.16,450.16,450.16,0.0
1993-04-01,443.08,443.08,443.08,443.08,0.0
1993-05-01,445.25,445.25,445.25,445.25,0.0
1993-06-01,448.06,448.06,448.06,448.06,0.0
1993-07-01,447.29,447.29,447.29,447.29,0.0
1993-08-01,454.13,454.13,454.13,454.13,0.0
1993-09-01,459.24,459.24,459.24,459.24,0.0
1993-10-01,463.9,463.9,463.9,463.9,0.0
1993-11-01,462.89,462.89,462.89,462.89,0.0
1993-12-01,465.95,465.95,465.95,465.95,0.0
1994-01-01,472.99,472.99,472.99,472.99,0.0
1994-02-01,471.58,471.58,471.58,471.58,0.0
1994-03-01,463.81,463.81,463.81,463.81,0.0
1994-04-01,447.23,447.23,447.23,447.23,0.0
1994-05-01,450.9,450.9,450.9,450.9,0.0
1994-06-01,454.83,454.83,454.83,454.83,0.0
1994-07-01,451.4,451.4,451.4,451.4,0.0
1994-08-01,464.24,464.24,464.24,464.24,0.0
1994-09-01,466.96,466.96,466.96,466.96,0.0
1994-10-01,463.81,463.81,463.81,463.81,0.0
1994-11-01,461.01,461.01,461.01,461.01,0.0
1994-12-01,455.19,455.19,455.19,455.19,0.0
1995-01-01,465.25,465.25,465.25,465.25,0.0
1995-02-01,481.92,481.92,481.92,481.92,0.0
1995-03-01,493.15,493.15,493.15,493.15,0.0
1995-04-01,507.91,507.91,507.91,507.91,0.0
1995-05-01,523.81,523.81,523.81,523.81,0.0
1995-06-01,539.35,539.35,539.35,539.35,0.0
1995-07-01,557.37,557.37,557.37,557.37,0.0
1995-08-01,559.11,559.11,559.11,559.11,0.0
1995-09-01,578.77,578.77,578.77,578.77,0.0
1995-10-01,582.92,582.92,582.92,582.92,0.0
1995-11-01,595.53,595.53,595.53,595.53,0.0
1995-12-01,614.57,614.57,614.57,614.57,0.0
1996-01-01,614.42,614.42,614.42,614.42,0.0
1996-02-01,649.54,649.54,649.54,649.54,0.0
1996-03-01,647.07,647.07,647.07,647.07,0.0
1996-04-01,647.17,647.17,647.17,647.17,0.0
1996-05-01,661.23,661.23,661.23,661.23,0.0
1996-06-01,668.5,668.5,668.5,668.5,0.0
1996-07-01,644.07,644.07,644.07,644.07,0.0
1996-08-01,662.68,662.68,662.68,662.68,0.0
1996-09-01,674.88,674.88,674.88,674.88,0.0
1996-10-01,701.46,701.46,701.46,701.46,0.0
1996-11-01,735.67,735.67,735.67,735.67,0.0
1996-12-01,743.25,743.25,743.25,743.25,0.0
1997-01-01,766.22,766.22,766.22,766.22,0.0
1997-02-01,798.39,798.39,798.39,798.39,0.0
1997-03-01,792.16,792.16,792.16,792.16,0.0
1997-04-01,763.93,763.93,763.93,763.93,0.0
1997-05-01,833.09,833.09,833.09,833.09,0.0
1997-06-01,876.29,876.29,876.29,876.29,0.0
1997-07-01,925.29,925.29,925.29,925.29,0.0
1997-08-01,927.24,927.24,927.24,927.24,0.0
1997-09-01,937.02,937.02,937.02,937.02,0.0
1997-10-01,951.16,951.16,951.16,951.16,0.0
1997-11-01,938.92,938.92,938.92,938.92,0.0
1997-12-01,962.37,962.37,962.37,962.37,0.0
1998-01-01,963.36,963.36,963.36,963.36,0.0
1998-02-01,1023.74,1023.74,1023.74,1023.74,0.0
1998-03-01,1076.83,1076.83,1076.83,1076.83,0.0
1998-04-01,1112.2,1112.2,1112.2,1112.2,0.0
1998-05-01,1108.42,1108.42,1108.42,1108.42,0.0
1998-06-01,1108.39,1108.39,1108.39,1108.39,0.0
1998-07-01,1156.58,1156.58,1156.58,1156.58,0.0
1998-08-01,1074.62,1074.62,1074.62,1074.62,0.0
1998-09-01,1020.64,1020.64,1020.64,1020.64,0.0
1998-10-01,1032.47,1032.47,1032.47,1032.47,0.0
1998-11-01,1144.43,1144.43,1144.43,1144.43,0.0
1998-12-01,1190.05,1190.05,1190.05,1190.05,0.0
1999-01-01,1248.77,1248.77,1248.77,1248.77,0.0
1999-02-01,1246.58,1246.58,1246.58,1246.58,0.0
1999-03-01,1281.66,1281.66,1281.66,1281.66,0.0
1999-04-01,1334.76,1334.76,1334.76,1334.76,0.0
1999-05-01,1332.07,1332.07,1332.07,1332.07,0.0
1999-06-01,1322.55,1322.55,1322.55,1322.55,0.0
1999-07-01,1380.99,1380.99,1380.99,1380.99,0.0
1999-08-01,1327.49,1327.49,1327.49,1327.49,0.0
1999-09-01,1318.17,1318.17,1318.17,1318.17,0.0
1999-10-01,1300.01,1300.01,1300.01,1300.01,0.0
1999-11-01,1391.0,1391.0,1391.0,1391.0,0.0
